DATE,REGION,GOUVERNORAT,Port,T.PECHE,ESPECE,GROUPE,QR,Année
janv.-17,Est,Monastir,Khnis,Cotière,Raie,P.blanc,217.26,2017
janv.-17,Est,Monastir,Teboulba,Chalut Benthique,Chien de mer,P.blanc,77.22,2017
janv.-17,Est,Monastir,Teboulba,Chalut Benthique,Raie,P.blanc,819,2017
janv.-17,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,99.4,2017
janv.-17,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,1036.6,2017
janv.-17,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,1221.2,2017
janv.-17,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1420,2017
janv.-17,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,284,2017
févr.-17,Est,Mahdia,Mahdia,Chalut Benthique,Chien de mer,P.blanc,854.1,2017
févr.-17,Est,Mahdia,Mahdia,Chalut Benthique,Raie,P.blanc,2632.5,2017
févr.-17,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,62.48,2017
févr.-17,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,255.6,2017
févr.-17,Est,Mahdia,Chebba,Chalut Benthique,Chien de mer,P.blanc,26395.2,2017
févr.-17,Est,Mahdia,Chebba,Chalut Benthique,Raie,P.blanc,9968.4,2017
févr.-17,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,14555,2017
févr.-17,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,3351.2,2017
févr.-17,Est,Nabeul,Beni Khia r,Cotière,Raie,P.blanc,255.6,2017
févr.-17,Est,Nabeul,Beni Khia r,Cotière,Ange de mer,P.blanc,85.2,2017
févr.-17,Est,Sousse,Sousse,Chalut Benthique,Chien de mer,P.blanc,851.76,2017
févr.-17,Est,Sousse,Sousse,Chalut Benthique,Raie,P.blanc,1992.51,2017
févr.-17,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,255.6,2017
févr.-17,Est,Sousse,Sousse,Cotière,Emissole,P.blanc,213,2017
févr.-17,Est,Sousse,Sousse,Cotière,Raie,P.blanc,340.8,2017
févr.-17,Est,Sousse,Hergla,Cotière,Chien de mer,P.blanc,28.4,2017
févr.-17,Est,Sousse,Hergla,Cotière,Raie,P.blanc,35.5,2017
févr.-17,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,127.8,2017
févr.-17,Est,Sousse,Sidi Abdelhamid,Cotière,Emissole,P.blanc,106.5,2017
févr.-17,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,170.4,2017
févr.-17,Nord,Ben Arous,Hammam lif,Cotière,Raie,P.blanc,184.6,2017
févr.-17,Nord,Bizerte,Bizerte,Chalut Benthique,Chien de mer,P.blanc,1579.5,2017
févr.-17,Nord,Bizerte,Bizerte,Chalut Benthique,Raie,P.blanc,3101.67,2017
févr.-17,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,1576.2,2017
févr.-17,Nord,Bizerte,Ghar.El melh,Cotière,Chien de mer,P.blanc,28.4,2017
févr.-17,Nord,Jendouba,Tabarka,Chalut Benthique,Chien de mer,P.blanc,585,2017
févr.-17,Nord,Jendouba,Tabarka,Chalut Benthique,Raie,P.blanc,1006.2,2017
févr.-17,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,312.4,2017
févr.-17,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,85.2,2017
févr.-17,Nord,Jendouba,Tabarka,Cotière,Ange de mer,P.blanc,163.3,2017
févr.-17,Nord,Nabeul,Kélibia,Chalut Benthique,Chien de mer,P.blanc,1033.11,2017
févr.-17,Nord,Nabeul,Kélibia,Chalut Benthique,Raie,P.blanc,3127.41,2017
févr.-17,Nord,Nabeul,Kélibia,Cotière,Chien de mer,P.blanc,1689.8,2017
févr.-17,Nord,Nabeul,Kélibia,Cotière,Raie,P.blanc,355,2017
févr.-17,Nord,Nabeul,Sidi Daoud,Cotière,Chien de mer,P.blanc,333.7,2017
févr.-17,Nord,Nabeul,Hawaria,Cotière,Chien de mer,P.blanc,42.6,2017
févr.-17,Nord,Tunis,La Goulette,Chalut Benthique,Chien de mer,P.blanc,538.2,2017
févr.-17,Nord,Tunis,La Goulette,Chalut Benthique,Emissole,P.blanc,1031.94,2017
févr.-17,Nord,Tunis,La Goulette,Chalut Benthique,Raie,P.blanc,1177.02,2017
févr.-17,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,116.44,2017
févr.-17,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,110.76,2017
févr.-17,Sud,Medenine,Zarzis,Chalut Benthique,Chien de mer,P.blanc,175.5,2017
févr.-17,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,9542.4,2017
févr.-17,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,3692,2017
févr.-17,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,1931.2,2017
févr.-17,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,2698,2017
févr.-17,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,1988,2017
févr.-17,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,113.6,2017
févr.-17,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,4118,2017
févr.-17,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,1704,2017
févr.-17,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,4373.6,2017
févr.-17,Sud,Sfax,Sfax,Chalut Benthique,Chien de mer,P.blanc,2857.14,2017
févr.-17,Sud,Sfax,Sfax,Chalut Benthique,Raie,P.blanc,3726.45,2017
févr.-17,Sud,Sfax,Sfax,Cotière,Chien de mer,P.blanc,834.96,2017
févr.-17,Est,Monastir,Monastir,Cotière,Raie,P.blanc,298.2,2017
févr.-17,Est,Monastir,Khnis,Cotière,Raie,P.blanc,159.04,2017
févr.-17,Est,Monastir,Teboulba,Chalut Benthique,Chien de mer,P.blanc,939.51,2017
févr.-17,Est,Monastir,Teboulba,Chalut Benthique,Raie,P.blanc,1404,2017
févr.-17,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,724.2,2017
févr.-17,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,923,2017
févr.-17,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,1320.6,2017
févr.-17,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1420,2017
mars-17,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1136,2017
mars-17,Est,Mahdia,Mahdia,Chalut Benthique,Chien de mer,P.blanc,263.25,2017
mars-17,Est,Mahdia,Mahdia,Chalut Benthique,Raie,P.blanc,1743.3,2017
mars-17,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,133.48,2017
mars-17,Est,Mahdia,Chebba,Chalut Benthique,Chien de mer,P.blanc,27027,2017
mars-17,Est,Mahdia,Chebba,Chalut Benthique,Raie,P.blanc,10764,2017
mars-17,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,13703,2017
mars-17,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,3038.8,2017
mars-17,Est,Nabeul,Beni Khia r,Cotière,Chien de mer,P.blanc,191.7,2017
mars-17,Est,Nabeul,Beni Khia r,Cotière,Raie,P.blanc,85.2,2017
mars-17,Est,Sousse,Sousse,Chalut Benthique,Chien de mer,P.blanc,1703.52,2017
mars-17,Est,Sousse,Sousse,Chalut Benthique,Raie,P.blanc,2479.23,2017
mars-17,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,511.2,2017
mars-17,Est,Sousse,Sousse,Cotière,Emissole,P.blanc,255.6,2017
mars-17,Est,Sousse,Sousse,Cotière,Raie,P.blanc,426,2017
mars-17,Est,Sousse,Hergla,Cotière,Raie,P.blanc,35.5,2017
mars-17,Est,Sousse,Sidi Abdelhamid,Cotière,Emissole,P.blanc,71,2017
mars-17,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,127.8,2017
mars-17,Nord,Bizerte,Bizerte,Chalut Benthique,Chien de mer,P.blanc,2492.1,2017
mars-17,Nord,Bizerte,Bizerte,Chalut Benthique,Raie,P.blanc,4816.89,2017
mars-17,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,1576.2,2017
mars-17,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,55.38,2017
mars-17,Nord,Bizerte,Ghar.El melh,Cotière,Chien de mer,P.blanc,85.2,2017
mars-17,Nord,Jendouba,Tabarka,Chalut Benthique,Chien de mer,P.blanc,1000.35,2017
mars-17,Nord,Jendouba,Tabarka,Chalut Benthique,Raie,P.blanc,2088.45,2017
mars-17,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,369.2,2017
mars-17,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,134.9,2017
mars-17,Nord,Jendouba,Tabarka,Cotière,Ange de mer,P.blanc,227.2,2017
mars-17,Nord,Nabeul,Kélibia,Chalut Benthique,Chien de mer,P.blanc,1433.25,2017
mars-17,Nord,Nabeul,Kélibia,Chalut Benthique,Raie,P.blanc,5561.01,2017
mars-17,Nord,Nabeul,Kélibia,Cotière,Chien de mer,P.blanc,3964.64,2017
mars-17,Nord,Nabeul,Kélibia,Cotière,Raie,P.blanc,621.96,2017
mars-17,Nord,Nabeul,Sidi Daoud,Cotière,Chien de mer,P.blanc,1732.4,2017
mars-17,Nord,Nabeul,Hawaria,Cotière,Chien de mer,P.blanc,59.64,2017
mars-17,Nord,Nabeul,Hawaria,Cotière,Raie,P.blanc,39.76,2017
mars-17,Nord,Tunis,La Goulette,Chalut Benthique,Chien de mer,P.blanc,819,2017
mars-17,Nord,Tunis,La Goulette,Chalut Benthique,Emissole,P.blanc,2335.32,2017
mars-17,Nord,Tunis,La Goulette,Chalut Benthique,Raie,P.blanc,1504.62,2017
mars-17,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,198.8,2017
mars-17,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,195.96,2017
mars-17,Sud,Medenine,Zarzis,Chalut Benthique,Raie,P.blanc,526.5,2017
mars-17,Sud,Medenine,Zarzis,Chalut Benthique,Ange de mer,P.blanc,105.3,2017
mars-17,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,3038.8,2017
mars-17,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,14302.24,2017
mars-17,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,2328.8,2017
mars-17,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,12070,2017
mars-17,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,2556,2017
mars-17,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,4970,2017
mars-17,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,269.8,2017
mars-17,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,3905,2017
mars-17,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,35500,2017
mars-17,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,11573,2017
mars-17,Sud,Medenine,Aghir,Cotière,Raie,P.blanc,1136,2017
mars-17,Sud,Sfax,Sfax,Chalut Benthique,Chien de mer,P.blanc,2758.86,2017
mars-17,Sud,Sfax,Sfax,Chalut Benthique,Raie,P.blanc,4715.1,2017
mars-17,Sud,Sfax,Sfax,Cotière,Chien de mer,P.blanc,653.2,2017
mars-17,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,7100,2017
mars-17,Est,Monastir,Monastir,Cotière,Raie,P.blanc,837.8,2017
mars-17,Est,Monastir,Khnis,Cotière,Raie,P.blanc,337.96,2017
mars-17,Est,Monastir,Teboulba,Chalut Benthique,Chien de mer,P.blanc,342.81,2017
mars-17,Est,Monastir,Teboulba,Chalut Benthique,Raie,P.blanc,1380.6,2017
mars-17,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,1476.8,2017
mars-17,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,894.6,2017
mars-17,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,1235.4,2017
avr.-17,Est,Mahdia,Mahdia,Chalut Benthique,Chien de mer,P.blanc,362.7,2017
avr.-17,Est,Mahdia,Mahdia,Chalut Benthique,Raie,P.blanc,3587.22,2017
avr.-17,Est,Mahdia,Chebba,Chalut Benthique,Chien de mer,P.blanc,26091,2017
avr.-17,Est,Mahdia,Chebba,Chalut Benthique,Raie,P.blanc,10413,2017
avr.-17,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,13916,2017
avr.-17,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,2818.7,2017
avr.-17,Est,Nabeul,Beni Khia r,Cotière,Chien de mer,P.blanc,42.6,2017
avr.-17,Est,Nabeul,Beni Khia r,Cotière,Raie,P.blanc,830.7,2017
avr.-17,Est,Sousse,Sousse,Chalut Benthique,Chien de mer,P.blanc,2251.08,2017
avr.-17,Est,Sousse,Sousse,Chalut Benthique,Raie,P.blanc,4228.38,2017
avr.-17,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,397.6,2017
avr.-17,Est,Sousse,Sousse,Cotière,Emissole,P.blanc,284,2017
avr.-17,Est,Sousse,Sousse,Cotière,Raie,P.blanc,497,2017
avr.-17,Est,Sousse,Hergla,Cotière,Raie,P.blanc,35.5,2017
avr.-17,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,198.8,2017
avr.-17,Est,Sousse,Sidi Abdelhamid,Cotière,Emissole,P.blanc,269.8,2017
avr.-17,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,298.2,2017
avr.-17,Nord,Bizerte,Bizerte,Chalut Benthique,Chien de mer,P.blanc,2110.68,2017
avr.-17,Nord,Bizerte,Bizerte,Chalut Benthique,Raie,P.blanc,5128.11,2017
avr.-17,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,369.2,2017
avr.-17,Nord,Bizerte,Sidi Mechreg,Cotière,Chien de mer,P.blanc,142,2017
avr.-17,Nord,Jendouba,Tabarka,Chalut Benthique,Raie,P.blanc,2983.5,2017
avr.-17,Nord,Jendouba,Tabarka,Chalut Benthique,Ange de mer,P.blanc,936,2017
avr.-17,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,213,2017
avr.-17,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,298.2,2017
avr.-17,Nord,Jendouba,Tabarka,Cotière,Ange de mer,P.blanc,369.2,2017
avr.-17,Nord,Nabeul,Kélibia,Chalut Benthique,Chien de mer,P.blanc,1599.39,2017
avr.-17,Nord,Nabeul,Kélibia,Chalut Benthique,Raie,P.blanc,6735.69,2017
avr.-17,Nord,Nabeul,Kélibia,Cotière,Chien de mer,P.blanc,17352.4,2017
avr.-17,Nord,Nabeul,Kélibia,Cotière,Raie,P.blanc,3237.6,2017
avr.-17,Nord,Nabeul,Sidi Daoud,Cotière,Chien de mer,P.blanc,411.8,2017
avr.-17,Nord,Nabeul,Hawaria,Cotière,Chien de mer,P.blanc,204.48,2017
avr.-17,Nord,Tunis,La Goulette,Chalut Benthique,Chien de mer,P.blanc,1023.75,2017
avr.-17,Nord,Tunis,La Goulette,Chalut Benthique,Emissole,P.blanc,2003.04,2017
avr.-17,Nord,Tunis,La Goulette,Chalut Benthique,Raie,P.blanc,1345.5,2017
avr.-17,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,198.8,2017
avr.-17,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,187.44,2017
avr.-17,Sud,Medenine,Zarzis,Chalut Benthique,Raie,P.blanc,35.1,2017
avr.-17,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,1363.2,2017
avr.-17,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,17125.2,2017
avr.-17,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,7611.2,2017
avr.-17,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,6827.36,2017
avr.-17,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,5964,2017
avr.-17,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,9088,2017
avr.-17,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,298.2,2017
avr.-17,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,5964,2017
avr.-17,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,21584,2017
avr.-17,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,9940,2017
avr.-17,Sud,Medenine,Biban,Lagunaire,Raie,P.blanc,100,2017
avr.-17,Sud,Sfax,Sfax,Chalut Benthique,Chien de mer,P.blanc,3291.21,2017
avr.-17,Sud,Sfax,Sfax,Chalut Benthique,Raie,P.blanc,4082.13,2017
avr.-17,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,9940,2017
avr.-17,Sud,Sfax,Sidi Mansour,Cotière,Chien de mer,P.blanc,284,2017
avr.-17,Sud,Sfax,Sidi Mansour,Cotière,Raie,P.blanc,568,2017
avr.-17,Sud,Sfax,Attaya,Cotière,Chien de mer,P.blanc,2343,2017
avr.-17,Sud,Sfax,Attaya,Cotière,Raie,P.blanc,2911,2017
avr.-17,Est,Monastir,Ksibet el Madiouni,Cotière,Raie,P.blanc,159.04,2017
avr.-17,Est,Monastir,Teboulba,Chalut Benthique,Chien de mer,P.blanc,1058.85,2017
avr.-17,Est,Monastir,Teboulba,Chalut Benthique,Raie,P.blanc,1439.1,2017
avr.-17,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,816.5,2017
avr.-17,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1278,2017
avr.-17,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,298.2,2017
avr.-17,Sud,Gabes,Gabes,Cotière,Raie,P.blanc,4870.6,2017
avr.-17,Sud,Gabes,Ghannouche,Cotière,Raie,P.blanc,3124,2017
avr.-17,Sud,Gabes,Zarrat,Cotière,Raie,P.blanc,397.6,2017
mai-17,Est,Mahdia,Mahdia,Chalut Benthique,Chien de mer,P.blanc,74.88,2017
mai-17,Est,Mahdia,Mahdia,Chalut Benthique,Raie,P.blanc,1889.55,2017
mai-17,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,213,2017
mai-17,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,130.64,2017
mai-17,Est,Mahdia,Chebba,Chalut Benthique,Chien de mer,P.blanc,35275.5,2017
mai-17,Est,Mahdia,Chebba,Chalut Benthique,Raie,P.blanc,11138.4,2017
mai-17,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,9343.6,2017
mai-17,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,1775,2017
mai-17,Est,Nabeul,Beni Khia r,Cotière,Chien de mer,P.blanc,511.2,2017
mai-17,Est,Nabeul,Beni Khia r,Cotière,Raie,P.blanc,575.1,2017
mai-17,Est,Sousse,Sousse,Chalut Benthique,Chien de mer,P.blanc,2372.76,2017
mai-17,Est,Sousse,Sousse,Chalut Benthique,Raie,P.blanc,4228.38,2017
mai-17,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,710,2017
mai-17,Est,Sousse,Sousse,Cotière,Emissole,P.blanc,965.6,2017
mai-17,Est,Sousse,Sousse,Cotière,Raie,P.blanc,1207,2017
mai-17,Est,Sousse,Hergla,Cotière,Raie,P.blanc,35.5,2017
mai-17,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,511.2,2017
mai-17,Est,Sousse,Sidi Abdelhamid,Cotière,Emissole,P.blanc,639,2017
mai-17,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,852,2017
mai-17,Nord,Bizerte,Bizerte,Chalut Benthique,Chien de mer,P.blanc,2172.69,2017
mai-17,Nord,Bizerte,Bizerte,Chalut Benthique,Raie,P.blanc,4035.33,2017
mai-17,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,1330.54,2017
mai-17,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,568,2017
mai-17,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,92.3,2017
mai-17,Nord,Bizerte,Ghar.El melh,Cotière,Chien de mer,P.blanc,92.3,2017
mai-17,Nord,Bizerte,Sidi Mechreg,Cotière,Raie,P.blanc,85.2,2017
mai-17,Nord,Jendouba,Tabarka,Chalut Benthique,Chien de mer,P.blanc,1140.75,2017
mai-17,Nord,Jendouba,Tabarka,Chalut Benthique,Raie,P.blanc,1989,2017
mai-17,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,227.2,2017
mai-17,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,326.6,2017
mai-17,Nord,Jendouba,Tabarka,Cotière,Ange de mer,P.blanc,411.8,2017
mai-17,Nord,Nabeul,Kélibia,Chalut Benthique,Chien de mer,P.blanc,2347.02,2017
mai-17,Nord,Nabeul,Kélibia,Chalut Benthique,Raie,P.blanc,7430.67,2017
mai-17,Nord,Nabeul,Kélibia,Cotière,Chien de mer,P.blanc,12087.04,2017
mai-17,Nord,Nabeul,Kélibia,Cotière,Raie,P.blanc,3158.08,2017
mai-17,Nord,Nabeul,Sidi Daoud,Cotière,Chien de mer,P.blanc,1909.9,2017
mai-17,Nord,Nabeul,Hawaria,Cotière,Chien de mer,P.blanc,56.8,2017
mai-17,Nord,Nabeul,Hawaria,Cotière,Raie,P.blanc,241.4,2017
mai-17,Nord,Tunis,La Goulette,Chalut Benthique,Chien de mer,P.blanc,3744,2017
mai-17,Nord,Tunis,La Goulette,Chalut Benthique,Emissole,P.blanc,2350.53,2017
mai-17,Nord,Tunis,La Goulette,Chalut Benthique,Raie,P.blanc,2246.4,2017
mai-17,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,195.96,2017
mai-17,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,224.36,2017
mai-17,Sud,Medenine,Zarzis,Chalut Benthique,Emissole,P.blanc,1333.8,2017
mai-17,Sud,Medenine,Zarzis,Chalut Benthique,Raie,P.blanc,175.5,2017
mai-17,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,2044.8,2017
mai-17,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,46803.2,2017
mai-17,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,7838.4,2017
mai-17,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,11615.6,2017
mai-17,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,3550,2017
mai-17,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,5254,2017
mai-17,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,752.6,2017
mai-17,Sud,Medenine,Boughrara,Cotière,Raie,P.blanc,852,2017
mai-17,Sud,Medenine,Boughrara,Cotière,Ange de mer,P.blanc,1377.4,2017
mai-17,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,6390,2017
mai-17,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,9230,2017
mai-17,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,1760.8,2017
mai-17,Sud,Medenine,Biban,Lagunaire,Raie,P.blanc,300,2017
mai-17,Sud,Sfax,Sfax,Chalut Benthique,Chien de mer,P.blanc,3543.93,2017
mai-17,Sud,Sfax,Sfax,Chalut Benthique,Raie,P.blanc,3995.55,2017
mai-17,Sud,Sfax,Sfax,Cotière,Chien de mer,P.blanc,1249.6,2017
mai-17,Sud,Sfax,Sfax,Cotière,Raie,P.blanc,710,2017
mai-17,Sud,Sfax,Ellouza,Cotière,Raie,P.blanc,5680,2017
mai-17,Sud,Sfax,Sidi Mansour,Cotière,Chien de mer,P.blanc,568,2017
mai-17,Sud,Sfax,Attaya,Cotière,Chien de mer,P.blanc,1491,2017
mai-17,Sud,Sfax,Attaya,Cotière,Raie,P.blanc,2499.2,2017
mai-17,Nord,Ben Arous,Rades,Cotière,Raie,P.blanc,234.299988,2017
mai-17,Nord,Ben Arous,Ezzahra,Cotière,Raie,P.blanc,142,2017
mai-17,Nord,Ben Arous,Hammam lif,Cotière,Raie,P.blanc,156.199997,2017
mai-17,Est,Monastir,Monastir,Cotière,Raie,P.blanc,2629.84,2017
mai-17,Est,Monastir,Khnis,Cotière,Raie,P.blanc,0,2017
mai-17,Est,Monastir,Teboulba,Chalut Benthique,Chien de mer,P.blanc,1123.2,2017
mai-17,Est,Monastir,Teboulba,Chalut Benthique,Raie,P.blanc,1146.6,2017
mai-17,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,3753.06,2017
mai-17,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,3684.9,2017
mai-17,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,2130,2017
mai-17,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,2783.2,2017
mai-17,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,681.6,2017
mai-17,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,1207,2017
mai-17,Sud,Gabes,Gabes,Cotière,Raie,P.blanc,4047,2017
mai-17,Sud,Gabes,Zarrat,Cotière,Raie,P.blanc,667.4,2017
mai-17,Sud,Gabes,Zarrat,Feu,Raie,P.blanc,195.5,2017
juin-17,Est,Mahdia,Mahdia,Chalut Benthique,Chien de mer,P.blanc,152.1,2017
juin-17,Est,Mahdia,Mahdia,Chalut Benthique,Raie,P.blanc,1926.99,2017
juin-17,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,511.2,2017
juin-17,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,414.64,2017
juin-17,Est,Mahdia,Chebba,Chalut Benthique,Chien de mer,P.blanc,29975.4,2017
juin-17,Est,Mahdia,Chebba,Chalut Benthique,Raie,P.blanc,10085.4,2017
juin-17,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,6035,2017
juin-17,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,1590.4,2017
juin-17,Est,Nabeul,Beni Khia r,Cotière,Chien de mer,P.blanc,489.9,2017
juin-17,Est,Nabeul,Beni Khia r,Cotière,Raie,P.blanc,1278,2017
juin-17,Est,Sousse,Sousse,Chalut Benthique,Chien de mer,P.blanc,1581.84,2017
juin-17,Est,Sousse,Sousse,Chalut Benthique,Raie,P.blanc,2813.85,2017
juin-17,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,1704,2017
juin-17,Est,Sousse,Sousse,Cotière,Raie,P.blanc,568,2017
juin-17,Est,Sousse,Hergla,Cotière,Chien de mer,P.blanc,426,2017
juin-17,Est,Sousse,Hergla,Cotière,Raie,P.blanc,213,2017
juin-17,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,596.4,2017
juin-17,Est,Sousse,Sidi Abdelhamid,Cotière,Emissole,P.blanc,284,2017
juin-17,Est,Sousse,Sidi Abdelhamid,Cotière,Emissole,P.blanc,284,2017
juin-17,Est,Sousse,Sidi Abdelhamid,Cotière,Ange de mer,P.blanc,127.8,2017
juin-17,Nord,Ben Arous,Ezzahra,Cotière,Raie,P.blanc,213,2017
juin-17,Nord,Ben Arous,Hammam lif,Cotière,Raie,P.blanc,156.2,2017
juin-17,Nord,Ben Arous,Borj Cédria,Cotière,Raie,P.blanc,78.1,2017
juin-17,Nord,Bizerte,Bizerte,Chalut Benthique,Chien de mer,P.blanc,2913.3,2017
juin-17,Nord,Bizerte,Bizerte,Chalut Benthique,Raie,P.blanc,4071.6,2017
juin-17,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,2584.4,2017
